//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 10100000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
10100000;1;01/10/2007;;1;1;31004,19;17234,12;21389,24;31;15;1;1;1;;0;19054,6;19231,84;19751,22;20409,21;20936,59;21012,21;20997,08;20876,14;20740,3;20199,24;19706,56;19157,94;18642,7;18000,2;17234,12;17248,49;17435,63;17985,66;18686,72;19513,34;20019,72;20634,8;21254,69;22247,1;23515,64;24960,34;26346,82;27476,37;28716,53;30070,38;31004,19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2007;;1;1;40803,1;31658,88;34882;30;1;1;1;1;;0;31658,88;31945,37;32181,8;32520,34;32757,87;32808,83;32723,91;32706,93;32656,02;32622,08;32588,16;32554,25;32571,2;32740,89;33080,95;33541,46;34725,82;35451,92;35642,74;35764,3;35851,2;36164,49;36565,82;37284,1;38005,98;38820,16;39424,82;39924,59;40372,19;40803,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2007;;1;1;41415,59;34639,64;38668,49;4;21;1;1;1;;0;41073,03;41253,23;41361,45;41415,59;41379,5;41253,23;41073,03;40839,07;40659,33;40228,82;39978,23;39638,81;39300,13;39015,52;38200,27;37371,94;36670,71;35851,2;35226,76;34812,05;34639,64;34881,08;35278,69;35799,05;36478,48;36933,27;37688,62;38731,45;40318,41;40569,54;40803,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2008;;1;1;46120,55;41343,41;44505,45;31;1;1;1;1;;0;41343,41;41831,26;42356,9;42866,03;43285,42;43632,67;44017,32;44237,5;44439,59;44476,36;44457,98;44366,08;44329,33;44292,59;44366,08;44476,36;44549,93;44549,93;44568,32;44752,38;44973,52;45176,48;45324,23;45546,1;45694,16;45712,68;45823,82;45935,04;46064,88;46101,99;46120,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2008;;1;1;47574,17;43303,68;45003,61;29;13;1;1;1;;0;46139,11;45935,04;45768,25;45546,1;45398,16;45176,48;44991,96;44697,14;44219,14;43925,65;43650,97;43431,54;43303,68;43486,38;43486,38;43504,65;43614,38;43815,73;44090,68;44255,87;44697,14;45047,3;45620,11;46194,81;46436,37;46771,37;46995,05;47331,09;47574,17;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
10100000;1;01/03/2008;;1;1;49624,96;47798,84;49071,71;30;1;1;1;1;;0;47798,84;47986,28;48230,23;48418,11;48587,35;48624,98;48681,45;48681,45;48756,75;48907,46;48907,46;48907,46;48945,16;49039,43;49246,99;49284,76;49284,76;49322,53;49379,2;49473,69;49568,22;49511,5;49511,5;49511,5;49511,5;49473,69;49473,69;49473,69;49473,69;49624,96;49624,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2008;;1;1;51029,96;49624,96;50187,64;28;1;1;1;1;;0;49624,96;49624,96;49624,96;49776,37;49776,37;49776,37;49776,37;49776,37;49776,37;49776,37;49814,23;49852,11;49852,11;49852,11;49852,11;49927,88;50003,69;50193,33;50288,22;50402,15;50497,14;50573,17;50668,25;50744,34;50820,47;50915,66;50972,8;51029,96;51029,96;51029,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2008;;1;1;51296,91;44329,33;48978,62;2;31;1;1;1;;0;51125,26;51296,91;51296,91;51220,61;51144,33;51068,07;51010,91;50934,71;50839,5;50744,34;50687,27;50611,2;50459,14;50307,2;50060,56;49719,58;49416,99;49077,15;48794,42;48493,3;48192,68;47873,8;47499,34;47162,99;46827,26;46492,16;46064,88;45712,68;45176,48;44697,14;44329,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2008;;1;1;43889;35990,35;39829,37;1;21;1;1;1;;0;43889;43486,38;43139,43;42829,61;42447,7;42139,19;41885,56;41722,72;41523,92;41379,5;41235,2;40929,01;40479,81;40031,89;39211,14;38430,21;37477,42;36968,31;36373,74;36094,8;35990,35;36216,77;36793,18;37706,23;38501,04;39122,19;39496,12;39692,35;39817,36;39870,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2008;;1;1;39853,09;29061,7;34208,88;1;31;1;1;1;;0;39853,09;39763,77;39656,65;39496,12;39228,93;38908,93;38571,9;38058,95;37495,01;36810,68;36199,34;35573,32;34932,88;34226,75;33609,83;33132,03;32656,02;32469,5;32300,18;32097,3;31810,46;31541,11;31289,13;31037,68;30753,33;30536,36;30336,42;30037,17;29655,9;29374,92;29061,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2008;;1;1;28815,04;17536,62;23646,08;1;31;1;1;1;;0;28815,04;28568,93;28372,43;28159,96;27866,46;27460,14;27087,71;26652,19;26250,58;25611,31;25007,82;24549,79;24518,29;24439,56;24392,36;24266,61;24125,33;24015,61;23874,71;23484,49;22631,91;21925,19;21254,69;20680;20004,78;19424,33;18833,65;18014,73;17637,76;17565,5;17536,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2008;;1;1;27136,21;17176,65;21861,97;25;6;1;1;1;;0;17522,19;17551,06;17637,76;17507,75;17377,99;17176,65;17176,65;17277,25;17840,49;18203,99;18569,4;18907,23;19365,05;19840,61;20229,2;20997,08;22262,46;23765,28;25055,33;25722,89;26074,38;26668,29;26910,05;27071,54;27136,21;27055,38;26781,04;26378,92;25898,48;25898,48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2008;;1;1;26781,04;20951,71;24483,72;31;13;1;1;1;;0;25898,48;25914,46;25994,38;25102,86;24392,36;23780,91;23266,69;22910,04;22693,64;22078,33;21589,26;21072,76;20951,71;20997,08;21558,79;23251,16;24691,7;25611,31;26170,45;26523,51;26427,1;26154,43;25850,56;25483,95;25261,47;25261,47;25340,87;25643,18;25914,46;26427,1;26781,04;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2008;;1;1;34089,4;27071,54;31487,6;14;1;1;1;1;;0;27071,54;27265,66;27508,82;27850,18;28225,29;29407,94;30603,08;31356,27;32063,52;32469,5;33063,92;33575,64;33900,79;34089,4;34037,94;33832,27;33592,74;33200,18;32672,99;32080,41;31608,39;31171,72;30953,97;30903,78;31054,42;31406,65;31810,46;32232,52;32622,08;32995,84;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2008;;1;1;37407,09;30269,86;34751,72;9;31;1;1;1;;0;33678,23;34364,23;35053,81;35712,19;36216,77;36688,2;37038,43;37319,23;37407,09;37407,09;37231,42;37091,04;37003,36;37143,66;37231,42;37266,54;37055,96;36443,56;35608,02;34881,08;34192,4;33234,27;32537,29;31894,76;31557,93;31305,91;31305,91;31238,8;31154,96;30770,04;30269,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2009;;1;1;46194,81;27833,9;37491,75;31;5;1;1;1;;0;29722,12;28946,53;28323,37;28045,73;27833,9;28208,96;28815,04;29474,01;30086,99;31104,68;32334,03;33438,98;34587,96;36618,26;38094,27;39424,82;40425,99;41253,23;42048,56;42665,83;43212,41;43504,65;43962,31;44182,43;44347,7;44586,72;44752,38;45028,85;45250,34;45768,25;46194,81;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2009;;1;1;51965,88;46547,96;49415,33;28;1;1;1;1;;0;46547,96;46957,75;47312,41;47574,17;47761,38;47911,28;48080,07;48267,79;48399,31;48512,11;48587,35;48700,27;48869,77;49077,15;49398,09;49738,5;49889,99;50155,39;50345,18;50535,16;50725,32;50915,66;51144,33;51411,43;51545,13;51602,45;51698,02;51965,88;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2009;;1;1;53599,82;52042,47;53191,69;15;1;1;1;1;;0;52042,47;52138,26;52214,92;52445,08;52598,67;52713,93;52925,43;53002,39;53098,63;53233,45;53271,98;53271,98;53194,92;53484,05;53599,82;53561,22;53541,93;53484,05;53445,47;53484,05;53484,05;53484,05;53445,47;53445,47;53426,19;53426,19;53426,19;53426,19;53503,34;53561,22;53561,22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2009;;1;1;54916,37;53445,47;53906,65;30;8;1;1;1;;0;53561,22;53522,63;53484,05;53484,05;53522,63;53541,93;53464,76;53445,47;53619,12;53715,65;53715,65;53696,34;53677,03;53754,27;53850,87;53870,19;53870,19;53870,19;53889,52;53947,51;53986,18;54024,85;54102,22;54179,63;54218,34;54276,42;54547,68;54664,04;54780,46;54916,37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2009;;1;1;55967,75;54508,9;55473,93;13;31;1;1;1;;0;55110,68;55324,63;55421,95;55538,79;55538,79;55577,75;55733,66;55772,66;55850,68;55928,72;55928,72;55928,72;55967,75;55967,75;55967,75;55967,75;55928,72;55850,68;55753,16;55655,69;55538,79;55480,36;55344,09;55246,8;55110,68;54974,64;54838,7;54722,24;54664,04;54547,68;54508,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2009;;1;1;54431,38;47911,28;51767;1;30;1;1;1;;0;54431,38;54334,52;54179,63;54063,54;53947,51;53773,59;53580,52;53464,76;53329,79;53252,71;53021,63;52848,5;52521,86;52253,26;52176,59;52061,63;51774,52;51602,45;51411,43;51220,61;50972,8;50592,18;50212,3;49833,17;49454,79;49077,15;48756,75;48643,8;48305,36;47911,28;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2009;;1;1;47443,24;37143,66;42924,57;1;31;1;1;1;;0;47443,24;47032,36;46622,4;46213,38;45897,96;45564,6;45268,81;45028,85;44770,8;44660,33;44494,75;44292,59;44072,34;43815,73;43577,8;43321,94;43102,95;42938,89;42665,83;42302,45;41939,88;41415,59;41217,18;40839,07;40425,99;40067,68;39585,28;38926,69;38324,04;37688,62;37143,66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2009;;1;1;36618,26;26314,73;30076,23;1;26;1;1;1;;0;36618,26;36129,64;35764,3;35434,59;34812,05;34398,63;33849,4;32876,8;31861,04;30970,71;30453,01;30037,17;29705,56;29308,91;29061,7;28913,64;28847,9;29094,63;28979,42;29045,24;28650,9;27964,21;27460,14;26845,53;26459,22;26314,73;26314,73;26443,16;26443,16;26443,16;26861,66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2009;;1;1;27996,81;19721,44;23474,07;4;24;1;1;1;;0;27298,05;27622,48;27899,03;27996,81;27915,32;27590;27298,05;27152,38;26781,04;26170,45;25499,86;24549,79;23687,2;22987,45;22277,82;21604,5;21027,35;20740,3;20619,74;20544,49;20394,19;20094,47;19870,44;19721,44;19825,71;20274,17;20785,55;21391,39;22032,36;22570,23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2009;;1;1;27980,5;22987,45;26090,13;31;1;1;1;1;;0;22987,45;23282,23;23546,81;23843,44;24125,33;24455,3;24944,52;25563,53;26058,37;26250,58;26186,47;25994,38;25691;25643,18;26122,4;26845,53;27427,71;27720,01;27817,62;27460,14;27120,04;26797,16;26668,29;26668,29;26620,01;26587,83;26652,19;26877,79;27233,29;27622,48;27980,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2009;;1;1;30403,03;21711,26;25326,29;30;16;1;1;1;;0;28176,29;28372,43;28241,63;27866,46;27525,05;26781,04;26026,37;25388,54;24644,38;24015,61;23391,08;22817,23;22339,3;22017,04;21833,44;21711,26;21925,19;22293,19;23189,04;23624,78;24156,71;24833,83;25166,27;25531,69;25914,46;26620,01;27087,71;28421,52;29474,01;30403,03;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2009;;1;1;46343,42;31440,25;41469,09;31;1;1;1;1;;0;31440,25;32452,56;33626,93;34674,1;36164,49;37196,31;38642,79;39496,12;40049,79;40569,54;40713,23;40857,05;41019;41379,5;41686,56;42012,32;42538,55;43011,79;43303,68;43742,48;44384,45;44660,33;44955,08;45194,94;45398,16;45638,63;45842,36;46064,88;46194,81;46287,68;46343,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2010;;1;1;46473,56;36968,31;41587,89;2;24;1;1;1;;0;46399,18;46473,56;46473,56;46473,56;46380,59;46343,42;46213,38;45916,5;45620,11;45268,81;44807,64;44292,59;43541,22;42756,8;42066,68;41289,3;40911,02;40031,89;39157,76;38589,62;38111,93;37741,46;37477,42;36968,31;36968,31;36968,31;37073,5;37073,5;37213,86;37266,54;37354,37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2010;;1;1;43669,27;37319,23;41710,97;18;1;1;1;1;;0;37319,23;37530,19;37759,08;38200,27;38536,46;39424,82;40193;40605,45;40947;41361,45;41776,98;42193,59;42611,27;42993,56;43230,66;43413,27;43577,8;43669,27;43669,27;43577,8;43449,82;43358,46;43248,91;43157,67;43157,67;43066,48;42975,33;42902,46;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2010;;1;1;45509,1;42139,19;43773,76;31;8;1;1;1;;0;42811,41;42720,4;42629,45;42556,73;42429,54;42266,15;42211,73;42139,19;42139,19;42139,19;42411,38;42720,4;42938,89;43194,16;43413,27;43632,67;43797,41;44053,99;44310,96;44605,12;44918,21;45121,1;45194,94;45250,34;45250,34;45250,34;45324,23;45324,23;45361,19;45361,19;45509,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2010;;1;1;49171,49;45842,36;47723,38;28;1;1;1;1;;0;45842,36;46009,22;46139,11;46250,52;46622,4;46734,11;46771,37;46808,63;46845,9;46920,46;46920,46;47125,66;47219,01;47349,78;47555,46;47742,65;48005,04;48155,13;48380,52;48530,92;48700,27;48813,25;48869,77;48964,01;48982,86;49058,29;49133,75;49171,49;49133,75;48945,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2010;;1;1;48888,61;46027,77;48068,18;1;31;1;1;1;;0;48888,61;48681,45;48568,54;48530,92;48493,3;48493,3;48418,11;48418,11;48418,11;48418,11;48418,11;48418,11;48493,3;48643,8;48568,54;48493,3;48418,11;48342,93;48342,93;48342,93;48230,23;48080,07;48005,04;47873,8;47723,92;47443,24;47106,99;46864,54;46641,02;46306,26;46027,77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2010;;1;1;45805,3;31827,32;40741,61;1;30;1;1;1;;0;45805,3;45694,16;45472,11;45361,19;45194,94;44918,21;44549,93;44292,59;43962,31;43577,8;43030,01;42720,4;42393,21;42248,01;42012,32;41758,89;41289,3;40929,01;40515,7;40139,28;39692,35;38926,69;37741,46;36600,78;35486,6;34794,8;34467,44;33969,34;32876,8;31827,32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2010;;1;1;31743,07;26748,82;28764,26;1;21;1;1;1;;0;31743,07;30937,24;30469,67;30303,13;30286,49;30236,58;30120,21;29838,09;29573,19;29341,91;29209,96;28979,42;28536,15;28159,96;27508,82;27395,28;27346,65;27281,86;27200,92;26942,33;26748,82;27362,86;27736,27;28159,96;29045,24;29407,94;29507,06;29308,91;28552,54;27590;26861,66;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2010;;1;1;25483,95;12682,23;20039,3;1;31;1;1;1;;0;25483,95;24675,92;23422,21;23157,99;23515,64;23843,44;23906,01;23687,2;23313,32;23049,43;22971,96;23064,93;23080,43;22400,82;22170,34;21772,33;21315,42;20349,16;19751,22;19231,84;18364,54;17349,2;16334,89;15784,56;15350,63;15072,36;14588,59;14314;13836,75;13377,19;12682,23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2010;;1;1;15448,34;11257,46;13326,7;20;6;1;1;1;;0;12285,71;11957,8;11775,18;11554,41;11360,52;11257,46;11334,73;11386,32;11476,75;11658,16;11931,66;12404,32;12775,22;13229,38;13877,49;14561,07;15072,36;15378,53;15392,49;15448,34;15100,13;14616,12;14409,95;14314;14314;14314;14382,52;14286,61;14122,59;13823,17;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2010;;1;1;15016,87;10065,14;12606,48;23;11;1;1;1;;0;13404,11;12988,43;12483,56;12049,38;11645,18;11360,52;10975,31;10669,65;10366,25;10115,17;10065,14;10177,79;10278,19;10530,31;10873,18;11321,84;11840,31;12391,13;13471,47;14068,03;14657,45;14919,88;15016,87;14781,6;14478,59;14231,88;14095,3;14204,54;14368,81;14464,85;14506,07;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2010;;1;1;25039,49;14423,67;20269,89;26;1;1;1;1;;0;14423,67;14478,59;14588,59;14574,83;14698,8;15114,02;15644,24;16462,58;17047,54;17681,15;18540,1;19394,69;20049,61;20544,49;20830,83;21148,51;21452,22;21818,16;22201,04;22709,08;23282,23;23874,71;24376,63;24691,7;24881,25;25039,49;25007,82;24833,83;24471,04;24235,19;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/12/2010;;1;1;29738,68;23906,01;26544,26;16;3;1;1;1;;0;24031,27;23952,96;23906,01;24046,94;24188,1;24534,04;25691;26202,49;26603,92;26942,33;27281,86;28029,42;28765,77;29259,42;29622,81;29738,68;29523,59;29045,24;28159,96;27152,38;26170,45;25245,6;25087,02;25134,56;25452,14;25738,84;25962,4;26186,47;26603,92;27200,92;27411,49;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/01/2011;;1;1;31945,37;27964,21;30152,17;21;30;1;1;1;;0;28094,67;28732,94;29078,16;29589,73;29954,17;30003,96;29937,58;29871,24;29904,41;29937,58;30153,45;30553,03;30786,75;31004,19;31138,19;31222,02;31389,86;31642,05;31759,91;31894,76;31945,37;31759,91;31289,13;30853,61;30269,86;29804,94;29177;28798,62;28241,63;27964,21;27964,21;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/02/2011;;1;1;37389,52;28241,63;34039,69;28;1;1;1;1;;0;28241,63;28421,52;28634,5;29144,04;29887,83;30619,76;31507,48;32469,5;33046,9;33404,84;33746,67;34072,25;34467,44;34777,55;35140,26;35503,94;35764,3;36059,98;36164,49;36251,64;36356,29;36600,78;36828,19;36985,84;37108,57;37213,86;37301,66;37389,52;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
10100000;1;01/03/2011;;1;1;46064,88;37389,52;41861,11;31;1;1;1;1;;0;37389,52;37389,52;37495,01;37829,58;38164,93;38430,21;38855,66;39300,13;39710,2;40336,34;40803,1;41325,37;41632,33;41957,98;42139,19;42266,15;42411,38;42593,09;42738,6;43011,79;43321,94;43577,8;43815,73;44127,38;44549,93;44826,07;45028,85;45250,34;45509,1;45842,36;46064,88;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/04/2011;;1;1;54392,63;46362;51028,84;30;1;1;1;1;;0;46362;46771,37;47051,01;47405,85;47892,54;48493,3;48964,01;49662,8;49814,23;49927,88;50079,52;50288,22;50516,15;50725,32;50953,76;51277,84;51640,67;51812,77;52138,26;52445,08;52694,72;52983,14;53214,18;53387,63;53580,52;53928,18;54044,19;54160,27;54257,05;54392,63;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/05/2011;;1;1;55246,8;52425,89;54399,15;10;31;1;1;1;;0;54508,9;54605,85;54702,84;54761,05;54819,28;54838,7;54896,95;54955,22;55071,8;55246,8;55188,45;55188,45;55149,56;55110,68;55071,8;55052,37;54935,79;54838,7;54664,04;54528,29;54353,88;54198,98;54024,85;53928,18;53773,59;53580,52;53310,52;53098,63;52867,73;52675,5;52425,89;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/06/2011;;1;1;52214,92;40336,34;47040,86;1;30;1;1;1;;0;52214,92;51985,02;51640,67;51163,39;50896,62;50516,15;50307,2;50117,45;49833,17;49549,31;49303,64;48964,01;48549,73;48005,04;47667,75;47181,66;46585,18;46213,38;45749,72;45398,16;45010,41;44623,52;44292,59;43834,04;43395;42866,03;42248,01;41704,64;41073,03;40336,34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/07/2011;;1;1;40354,26;33780,91;38507,8;14;31;1;1;1;;0;39585,28;39175,55;38979,98;39228,93;39300,13;39015,52;39228,93;39513,95;39531,78;39585,28;39835,23;40049,79;40228,82;40354,26;40354,26;40246,73;40121,38;39870,96;39549,61;39282,33;38820,16;38430,21;37953,04;37565,38;37020,89;36478,48;35990,35;35555,97;34881,08;34226,75;33780,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/08/2011;;1;1;33302,47;16037,95;24266,65;1;30;1;1;1;;0;33302,47;32791,84;32181,8;31557,93;30937,24;30286,49;29606,27;28765,77;28127,31;27265,66;26748,82;26074,38;25659,12;25356,76;25039,49;24786,43;24298,03;23515,64;23033,93;22416,21;21574,02;20695,07;20109,43;19379,87;18481,53;17840,49;17291,63;16562,07;16136,77;16037,95;16405,79;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/09/2011;;1;1;21315,42;15114,02;17334,98;30;7;1;1;1;;0;16633,24;16547,85;16150,9;15798,61;15476,29;15239,17;15114,02;15225,25;15756,47;16235,75;16918,68;17104,89;17033,21;16875,78;16604,76;16533,63;16363,24;16320,71;16576,3;16990,24;17551,06;18014,73;18730,77;19010,36;19320,62;19661,93;19900,27;20184,27;20861,04;21315,42;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
10100000;1;01/10/2011;;1;1;29424,46;22277,82;26426,31;17;31;1;1;1;;0;22354,68;23002,94;23624,78;24235,19;25898,48;27265,66;28290,66;28290,66;28127,31;28013,11;27964,21;27931,61;28062,04;28700,12;29078,16;29325,41;29424,46;29308,91;28979,42;28618,11;28062,04;27427,71;26781,04;26154,43;25372,65;24486,79;23812,17;23189,04;22709,08;22446,99;22277,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
10100000;1;01/11/2011;;1;1;31608,39;22124,32;26409,57;26;10;1;1;1;;0;22231,74;22201,04;22216,39;22231,74;22323,93;22446,99;22508,59;22354,68;22216,39;22124,32;22201,04;22493,18;23111,45;23827,8;24881,25;25978,39;27330,45;28536,15;29424,46;30003,96;30253,22;30469,67;30736,63;31037,68;31406,65;31608,39;31608,39;31541,11;31507,48;31473,86;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
